run,bin,bin_lower,bin_upper,count,confidence,accuracy,gap,dataset,subject,decoder
headline_bci_iv_2a/classical_lda,2,0.2,0.3,0,,,,BCI_IV_2a,9,v1_lda
headline_bci_iv_2a/classical_lda,3,0.3,0.4,214,0.3558180164743357,0.3411214953271028,0.0146965211472329,BCI_IV_2a,9,v1_lda
headline_bci_iv_2a/classical_lda,4,0.4,0.5,50,0.422960185901257,0.56,0.137039814098743,BCI_IV_2a,9,v1_lda
headline_bci_iv_2a/classical_lda,5,0.5,0.6000000000000001,0,,,,BCI_IV_2a,9,v1_lda
headline_bci_iv_2a/classical_lda,6,0.6000000000000001,0.7000000000000001,0,,,,BCI_IV_2a,9,v1_lda
headline_bci_iv_2a/classical_lda,7,0.7000000000000001,0.8,0,,,,BCI_IV_2a,9,v1_lda
headline_bci_iv_2a/classical_lda,8,0.8,0.9,0,,,,BCI_IV_2a,9,v1_lda
headline_bci_iv_2a/classical_lda,9,0.9,1.0,0,,,,BCI_IV_2a,9,v1_lda
smoke_lda_one_subject,0,0.0,0.1,0,,,,BCI_IV_2a,1,v1_lda
smoke_lda_one_subject,1,0.1,0.2,0,,,,BCI_IV_2a,1,v1_lda
smoke_lda_one_subject,2,0.2,0.3,2,0.2871863842190385,0.5,0.2128136157809614,BCI_IV_2a,1,v1_lda
smoke_lda_one_subject,3,0.3,0.4,19,0.3607535762654236,0.1578947368421052,0.2028588394233184,BCI_IV_2a,1,v1_lda
smoke_lda_one_subject,4,0.4,0.5,73,0.4583148373589893,0.589041095890411,0.1307262585314216,BCI_IV_2a,1,v1_lda
smoke_lda_one_subject,5,0.5,0.6000000000000001,68,0.5453088400165287,0.7941176470588235,0.2488088070422948,BCI_IV_2a,1,v1_lda
smoke_lda_one_subject,6,0.6000000000000001,0.7000000000000001,74,0.6471425872320908,0.7567567567567568,0.1096141695246659,BCI_IV_2a,1,v1_lda
smoke_lda_one_subject,7,0.7000000000000001,0.8,36,0.7471398936820967,1.0,0.2528601063179033,BCI_IV_2a,1,v1_lda
