run,dataset,subject,model,uncertainty_score,target_coverage,coverage,score_cutoff,selective_accuracy,selective_risk
moabb_5subj_3datasets_lda,BCI_IV_2a,9,v1_lda,max-prob,0.8,0.803030303030303,0.3357135227594,0.419811320754717,0.5801886792452831
moabb_5subj_3datasets_lda,Cho2017,1,v1_lda,max-prob,0.4,0.4,0.6064652839701934,0.6785714285714286,0.3214285714285714
moabb_5subj_3datasets_lda,Cho2017,1,v1_lda,max-prob,0.6,0.6,0.5635097257943762,0.6428571428571429,0.3571428571428571
moabb_5subj_3datasets_lda,Cho2017,1,v1_lda,max-prob,0.8,0.8,0.5377569745777474,0.5892857142857143,0.4107142857142857
moabb_5subj_3datasets_lda,Cho2017,2,v1_lda,max-prob,0.4,0.4,0.5361073248448466,0.5,0.5
moabb_5subj_3datasets_lda,Cho2017,2,v1_lda,max-prob,0.6,0.6,0.5252275265044403,0.5476190476190477,0.4523809523809523
moabb_5subj_3datasets_lda,Cho2017,2,v1_lda,max-prob,0.8,0.8,0.5138436408609529,0.5357142857142857,0.4642857142857143
moabb_5subj_3datasets_lda,Cho2017,3,v1_lda,max-prob,0.4,0.4,0.7916968348760062,0.9642857142857144,0.0357142857142857
moabb_5subj_3datasets_lda,Cho2017,3,v1_lda,max-prob,0.6,0.6,0.7000262251444113,0.9285714285714286,0.0714285714285714
moabb_5subj_3datasets_lda,Cho2017,3,v1_lda,max-prob,0.8,0.8,0.5695707363107526,0.875,0.125
moabb_5subj_3datasets_lda,Cho2017,4,v1_lda,max-prob,0.4,0.4,0.6550200291811707,0.75,0.25
moabb_5subj_3datasets_lda,Cho2017,4,v1_lda,max-prob,0.6,0.6,0.6107094629616359,0.6904761904761905,0.3095238095238095
moabb_5subj_3datasets_lda,Cho2017,4,v1_lda,max-prob,0.8,0.8,0.5547869139390271,0.6785714285714286,0.3214285714285714
moabb_5subj_3datasets_lda,Cho2017,5,v1_lda,max-prob,0.4,0.4,0.6601676783102434,0.8571428571428571,0.1428571428571429
moabb_5subj_3datasets_lda,Cho2017,5,v1_lda,max-prob,0.6,0.6,0.6022352760128374,0.8095238095238095,0.1904761904761904
moabb_5subj_3datasets_lda,Cho2017,5,v1_lda,max-prob,0.8,0.8,0.5656052342105896,0.75,0.25
moabb_5subj_3datasets_lda,PhysionetMI,1,v1_lda,max-prob,0.4,0.4,0.6251843350266102,0.6666666666666666,0.3333333333333333
moabb_5subj_3datasets_lda,PhysionetMI,1,v1_lda,max-prob,0.6,0.6,0.5933175796169595,0.7777777777777778,0.2222222222222222
moabb_5subj_3datasets_lda,PhysionetMI,1,v1_lda,max-prob,0.8,0.8,0.5536685800196895,0.75,0.25
moabb_5subj_3datasets_lda,PhysionetMI,2,v1_lda,max-prob,0.4,0.4,0.7075980118507492,0.8333333333333334,0.1666666666666666
moabb_5subj_3datasets_lda,PhysionetMI,2,v1_lda,max-prob,0.6,0.6,0.6026902795469296,0.7777777777777778,0.2222222222222222
moabb_5subj_3datasets_lda,PhysionetMI,2,v1_lda,max-prob,0.8,0.8,0.5666085383758436,0.8333333333333334,0.1666666666666666
moabb_5subj_3datasets_lda,PhysionetMI,3,v1_lda,max-prob,0.4,0.4,0.5494697700625744,0.5,0.5
moabb_5subj_3datasets_lda,PhysionetMI,3,v1_lda,max-prob,0.6,0.6,0.5446603849688044,0.4444444444444444,0.5555555555555556
moabb_5subj_3datasets_lda,PhysionetMI,3,v1_lda,max-prob,0.8,0.8,0.523871552001947,0.5,0.5
moabb_5subj_3datasets_lda,PhysionetMI,4,v1_lda,max-prob,0.4,0.4,0.7285680270205316,1.0,0.0
moabb_5subj_3datasets_lda,PhysionetMI,4,v1_lda,max-prob,0.6,0.6,0.6445450518368433,0.7777777777777778,0.2222222222222222
moabb_5subj_3datasets_lda,PhysionetMI,4,v1_lda,max-prob,0.8,0.8,0.54725705785339,0.5833333333333334,0.4166666666666666
moabb_5subj_3datasets_lda,PhysionetMI,5,v1_lda,max-prob,0.4,0.4,0.6264815740359759,0.3333333333333333,0.6666666666666667
moabb_5subj_3datasets_lda,PhysionetMI,5,v1_lda,max-prob,0.6,0.6,0.583989340367918,0.2222222222222222,0.7777777777777778
moabb_5subj_3datasets_lda,PhysionetMI,5,v1_lda,max-prob,0.8,0.8,0.543851850376947,0.25,0.75
moabb_5subj_3datasets_lda,BNCI2014_001,1,v1_lda,max-prob,0.4,0.4027777777777778,0.6180379701058498,0.913793103448276,0.086206896551724
moabb_5subj_3datasets_lda,BNCI2014_001,1,v1_lda,max-prob,0.6,0.6041666666666666,0.5798175212648969,0.8505747126436781,0.1494252873563218
moabb_5subj_3datasets_lda,BNCI2014_001,1,v1_lda,max-prob,0.8,0.8055555555555556,0.537212424620745,0.8275862068965517,0.1724137931034483
moabb_5subj_3datasets_lda,BNCI2014_001,2,v1_lda,max-prob,0.4,0.4027777777777778,0.5445682796553585,0.3275862068965517,0.6724137931034483
moabb_5subj_3datasets_lda,BNCI2014_001,2,v1_lda,max-prob,0.6,0.6041666666666666,0.5292571157623863,0.4367816091954023,0.5632183908045977
moabb_5subj_3datasets_lda,BNCI2014_001,2,v1_lda,max-prob,0.8,0.8055555555555556,0.516622245511301,0.4310344827586206,0.5689655172413793
moabb_5subj_3datasets_lda,BNCI2014_001,3,v1_lda,max-prob,0.4,0.4027777777777778,0.6460336890804288,0.8275862068965517,0.1724137931034483
moabb_5subj_3datasets_lda,BNCI2014_001,3,v1_lda,max-prob,0.6,0.6041666666666666,0.5816943214466076,0.7931034482758621,0.2068965517241379
moabb_5subj_3datasets_lda,BNCI2014_001,3,v1_lda,max-prob,0.8,0.8055555555555556,0.5287495938833374,0.7586206896551724,0.2413793103448276
moabb_5subj_3datasets_lda,BNCI2014_001,4,v1_lda,max-prob,0.4,0.4027777777777778,0.5735699000732235,0.8275862068965517,0.1724137931034483
moabb_5subj_3datasets_lda,BNCI2014_001,4,v1_lda,max-prob,0.6,0.6041666666666666,0.5432607176044358,0.7816091954022989,0.2183908045977011
moabb_5subj_3datasets_lda,BNCI2014_001,4,v1_lda,max-prob,0.8,0.8055555555555556,0.5227665031093189,0.7586206896551724,0.2413793103448276
moabb_5subj_3datasets_lda,BNCI2014_001,5,v1_lda,max-prob,0.4,0.4027777777777778,0.5314872243532814,0.5862068965517241,0.4137931034482759
moabb_5subj_3datasets_lda,BNCI2014_001,5,v1_lda,max-prob,0.6,0.6041666666666666,0.5199938588146531,0.5977011494252874,0.4022988505747126
moabb_5subj_3datasets_lda,BNCI2014_001,5,v1_lda,max-prob,0.8,0.8055555555555556,0.5103982494301927,0.603448275862069,0.396551724137931
local_iiia_lda_margin,BCI_IV_2a,1,v1_lda,margin,0.4,0.4027777777777778,0.3559952211808411,0.9051724137931034,0.0948275862068965
local_iiia_lda_margin,BCI_IV_2a,1,v1_lda,margin,0.6,0.6006944444444444,0.2321737769084751,0.8265895953757225,0.1734104046242774
local_iiia_lda_margin,BCI_IV_2a,1,v1_lda,margin,0.8,0.8020833333333334,0.1007167071735223,0.7705627705627706,0.2294372294372294
local_iiia_lda_margin,BCI_IV_2a,2,v1_lda,margin,0.4,0.4027777777777778,0.3427770526315131,0.4741379310344827,0.5258620689655172
local_iiia_lda_margin,BCI_IV_2a,2,v1_lda,margin,0.6,0.6006944444444444,0.3198481374170829,0.3815028901734104,0.6184971098265897
local_iiia_lda_margin,BCI_IV_2a,2,v1_lda,margin,0.8,0.8020833333333334,0.2825024821378815,0.303030303030303,0.696969696969697
local_iiia_lda_margin,BCI_IV_2a,3,v1_lda,margin,0.4,0.4027777777777778,0.3940511145143895,0.9482758620689656,0.0517241379310344
local_iiia_lda_margin,BCI_IV_2a,3,v1_lda,margin,0.6,0.6006944444444444,0.2499492795438699,0.8786127167630058,0.1213872832369942
local_iiia_lda_margin,BCI_IV_2a,3,v1_lda,margin,0.8,0.8020833333333334,0.1356768718709768,0.8181818181818182,0.1818181818181817
local_iiia_lda_margin,BCI_IV_2a,4,v1_lda,margin,0.4,0.4027777777777778,0.0633420816759676,0.3620689655172414,0.6379310344827587
local_iiia_lda_margin,BCI_IV_2a,4,v1_lda,margin,0.6,0.6006944444444444,0.0472183835632649,0.3236994219653179,0.676300578034682
local_iiia_lda_margin,BCI_IV_2a,4,v1_lda,margin,0.8,0.8020833333333334,0.0321915917486314,0.2987012987012987,0.7012987012987013
local_iiia_lda_margin,BCI_IV_2a,5,v1_lda,margin,0.4,0.4027777777777778,0.0321281034375026,0.293103448275862,0.7068965517241379
local_iiia_lda_margin,BCI_IV_2a,5,v1_lda,margin,0.6,0.6006944444444444,0.0198514666445105,0.2947976878612717,0.7052023121387283
local_iiia_lda_margin,BCI_IV_2a,5,v1_lda,margin,0.8,0.8020833333333334,0.0091096454382971,0.2987012987012987,0.7012987012987013
local_iiia_lda_margin,BCI_IV_2a,6,v1_lda,margin,0.4,0.4027777777777778,0.2768764736758645,0.3706896551724138,0.6293103448275862
local_iiia_lda_margin,BCI_IV_2a,6,v1_lda,margin,0.6,0.6006944444444444,0.2556723442681178,0.3179190751445087,0.6820809248554913
local_iiia_lda_margin,BCI_IV_2a,6,v1_lda,margin,0.8,0.8020833333333334,0.2269510308261318,0.2813852813852814,0.7186147186147186
local_iiia_lda_margin,BCI_IV_2a,7,v1_lda,margin,0.4,0.4027777777777778,0.0995794738875954,0.5603448275862069,0.4396551724137931
local_iiia_lda_margin,BCI_IV_2a,7,v1_lda,margin,0.6,0.6006944444444444,0.0510965539100804,0.4450867052023121,0.5549132947976878
local_iiia_lda_margin,BCI_IV_2a,7,v1_lda,margin,0.8,0.8020833333333334,0.0235420099698817,0.3982683982683982,0.6017316017316017
local_iiia_lda_margin,BCI_IV_2a,8,v1_lda,margin,0.4,0.4027777777777778,0.1819604755238987,0.7413793103448276,0.2586206896551724
local_iiia_lda_margin,BCI_IV_2a,8,v1_lda,margin,0.6,0.6006944444444444,0.1320000686518848,0.7167630057803468,0.2832369942196532
local_iiia_lda_margin,BCI_IV_2a,8,v1_lda,margin,0.8,0.8020833333333334,0.0676752554004697,0.6753246753246753,0.3246753246753247
local_iiia_lda_margin,BCI_IV_2a,9,v1_lda,margin,0.4,0.4015151515151515,0.0883786298873741,0.5094339622641509,0.490566037735849
local_iiia_lda_margin,BCI_IV_2a,9,v1_lda,margin,0.6,0.6022727272727273,0.0553932523476116,0.4339622641509434,0.5660377358490566
local_iiia_lda_margin,BCI_IV_2a,9,v1_lda,margin,0.8,0.803030303030303,0.0281285707597281,0.410377358490566,0.5896226415094339
local_iiia_lda_margin,BCI_IIIa,k3b,v1_lda,margin,0.4,0.4126984126984127,0.3774508759475206,1.0,0.0
local_iiia_lda_margin,BCI_IIIa,k3b,v1_lda,margin,0.6,0.6031746031746031,0.2722519785896635,1.0,0.0
local_iiia_lda_margin,BCI_IIIa,k3b,v1_lda,margin,0.8,0.8095238095238095,0.1449694353269676,0.9607843137254902,0.0392156862745097
local_iiia_lda_margin,BCI_IIIa,k6b,v1_lda,margin,0.4,0.4047619047619047,0.1885439563687758,0.6470588235294118,0.3529411764705882
local_iiia_lda_margin,BCI_IIIa,k6b,v1_lda,margin,0.6,0.6190476190476191,0.0837007759045913,0.6923076923076923,0.3076923076923077
local_iiia_lda_margin,BCI_IIIa,k6b,v1_lda,margin,0.8,0.8095238095238095,0.0399575238446405,0.7058823529411765,0.2941176470588235
local_iiia_lda_margin,BCI_IIIa,l1b,v1_lda,margin,0.4,0.4047619047619047,0.11547649084527,0.7647058823529411,0.2352941176470588
local_iiia_lda_margin,BCI_IIIa,l1b,v1_lda,margin,0.6,0.6190476190476191,0.0691483353146647,0.5769230769230769,0.4230769230769231
local_iiia_lda_margin,BCI_IIIa,l1b,v1_lda,margin,0.8,0.8095238095238095,0.036368995205972,0.5588235294117647,0.4411764705882353
calibration_ablation_post_ensemble_temp_s2_e10,BCI_IV_2a,1,v1_lda,max-prob,0.4,0.4027777777777778,0.6115054851370199,0.8620689655172413,0.1379310344827586
calibration_ablation_post_ensemble_temp_s2_e10,BCI_IV_2a,1,v1_lda,max-prob,0.6,0.6006944444444444,0.5210926359441823,0.8439306358381503,0.1560693641618497
calibration_ablation_post_ensemble_temp_s2_e10,BCI_IV_2a,1,v1_lda,max-prob,0.8,0.8020833333333334,0.4632013800394881,0.8008658008658008,0.1991341991341991
calibration_ablation_post_ensemble_temp_s2_e10,BCI_IV_2a,1,eegnet_uncalibrated,max-prob,0.4,0.4027777777777778,0.4491206591784112,0.5086206896551724,0.4913793103448276
calibration_ablation_post_ensemble_temp_s2_e10,BCI_IV_2a,1,eegnet_uncalibrated,max-prob,0.6,0.6006944444444444,0.4036849834805389,0.5028901734104047,0.4971098265895953
calibration_ablation_post_ensemble_temp_s2_e10,BCI_IV_2a,1,eegnet_uncalibrated,max-prob,0.8,0.8020833333333334,0.3548824567747541,0.5108225108225108,0.4891774891774891
calibration_ablation_post_ensemble_temp_s2_e10,BCI_IV_2a,1,eegnet_calibrated,max-prob,0.4,0.4027777777777778,0.5432657015637331,0.5086206896551724,0.4913793103448276
calibration_ablation_post_ensemble_temp_s2_e10,BCI_IV_2a,1,eegnet_calibrated,max-prob,0.6,0.6006944444444444,0.4697715675539423,0.4971098265895953,0.5028901734104047
calibration_ablation_post_ensemble_temp_s2_e10,BCI_IV_2a,1,eegnet_calibrated,max-prob,0.8,0.8020833333333334,0.4087320673748176,0.5064935064935064,0.4935064935064935
calibration_ablation_post_ensemble_temp_s2_e10,BCI_IV_2a,1,spatial_uncalibrated,max-prob,0.4,0.4027777777777778,0.6826042484271346,0.7241379310344828,0.2758620689655172
calibration_ablation_post_ensemble_temp_s2_e10,BCI_IV_2a,1,spatial_uncalibrated,max-prob,0.6,0.6006944444444444,0.592385024582769,0.7456647398843931,0.2543352601156069
calibration_ablation_post_ensemble_temp_s2_e10,BCI_IV_2a,1,spatial_uncalibrated,max-prob,0.8,0.8020833333333334,0.5374121373969962,0.7272727272727273,0.2727272727272727
calibration_ablation_post_ensemble_temp_s2_e10,BCI_IV_2a,1,spatial_calibrated,max-prob,0.4,0.4027777777777778,0.716465346213511,0.7241379310344828,0.2758620689655172
calibration_ablation_post_ensemble_temp_s2_e10,BCI_IV_2a,1,spatial_calibrated,max-prob,0.6,0.6006944444444444,0.6193450369455883,0.7398843930635838,0.2601156069364162
calibration_ablation_post_ensemble_temp_s2_e10,BCI_IV_2a,1,spatial_calibrated,max-prob,0.8,0.8020833333333334,0.5598952664242393,0.7402597402597403,0.2597402597402597
calibration_ablation_post_ensemble_temp_s2_e10,BCI_IV_2a,1,deep_ensemble_validation_weighted,max-prob,0.4,0.4027777777777778,0.69301209494638,0.7241379310344828,0.2758620689655172
calibration_ablation_post_ensemble_temp_s2_e10,BCI_IV_2a,1,deep_ensemble_validation_weighted,max-prob,0.6,0.6006944444444444,0.6052803968228199,0.7167630057803468,0.2832369942196532
calibration_ablation_post_ensemble_temp_s2_e10,BCI_IV_2a,1,deep_ensemble_validation_weighted,max-prob,0.8,0.8020833333333334,0.5344986700971024,0.6926406926406926,0.3073593073593074
calibration_ablation_post_ensemble_temp_s2_e10,BCI_IV_2a,2,v1_lda,max-prob,0.4,0.4027777777777778,0.5563305953738215,0.4741379310344827,0.5258620689655172
calibration_ablation_post_ensemble_temp_s2_e10,BCI_IV_2a,2,v1_lda,max-prob,0.6,0.6006944444444444,0.5384421341504679,0.3468208092485549,0.653179190751445
calibration_ablation_post_ensemble_temp_s2_e10,BCI_IV_2a,2,v1_lda,max-prob,0.8,0.8020833333333334,0.5136545545131977,0.3073593073593073,0.6926406926406927
calibration_ablation_post_ensemble_temp_s2_e10,BCI_IV_2a,2,eegnet_uncalibrated,max-prob,0.4,0.4027777777777778,0.2841862731583606,0.4741379310344827,0.5258620689655172
calibration_ablation_post_ensemble_temp_s2_e10,BCI_IV_2a,2,eegnet_uncalibrated,max-prob,0.6,0.6006944444444444,0.2769212413406928,0.4797687861271676,0.5202312138728324
calibration_ablation_post_ensemble_temp_s2_e10,BCI_IV_2a,2,eegnet_uncalibrated,max-prob,0.8,0.8020833333333334,0.2697755492084184,0.4415584415584415,0.5584415584415585
calibration_ablation_post_ensemble_temp_s2_e10,BCI_IV_2a,2,eegnet_calibrated,max-prob,0.4,0.4027777777777778,0.2979120014681708,0.4655172413793103,0.5344827586206897
calibration_ablation_post_ensemble_temp_s2_e10,BCI_IV_2a,2,eegnet_calibrated,max-prob,0.6,0.6006944444444444,0.2879311809475833,0.4855491329479768,0.5144508670520231
calibration_ablation_post_ensemble_temp_s2_e10,BCI_IV_2a,2,eegnet_calibrated,max-prob,0.8,0.8020833333333334,0.2777415251352045,0.4415584415584415,0.5584415584415585
calibration_ablation_post_ensemble_temp_s2_e10,BCI_IV_2a,2,spatial_uncalibrated,max-prob,0.4,0.4027777777777778,0.5369267044376659,0.7327586206896551,0.2672413793103448
calibration_ablation_post_ensemble_temp_s2_e10,BCI_IV_2a,2,spatial_uncalibrated,max-prob,0.6,0.6006944444444444,0.4618189738378006,0.6358381502890174,0.3641618497109826
calibration_ablation_post_ensemble_temp_s2_e10,BCI_IV_2a,2,spatial_uncalibrated,max-prob,0.8,0.8020833333333334,0.4068285281952788,0.5974025974025974,0.4025974025974026
calibration_ablation_post_ensemble_temp_s2_e10,BCI_IV_2a,2,spatial_calibrated,max-prob,0.4,0.4027777777777778,0.475161361944489,0.7327586206896551,0.2672413793103448
calibration_ablation_post_ensemble_temp_s2_e10,BCI_IV_2a,2,spatial_calibrated,max-prob,0.6,0.6006944444444444,0.4169113040272102,0.6416184971098265,0.3583815028901734
calibration_ablation_post_ensemble_temp_s2_e10,BCI_IV_2a,2,spatial_calibrated,max-prob,0.8,0.8020833333333334,0.3784403130994789,0.6103896103896104,0.3896103896103896
calibration_ablation_post_ensemble_temp_s2_e10,BCI_IV_2a,2,deep_ensemble_validation_weighted,max-prob,0.4,0.4027777777777778,0.506594761190412,0.7068965517241379,0.2931034482758621
calibration_ablation_post_ensemble_temp_s2_e10,BCI_IV_2a,2,deep_ensemble_validation_weighted,max-prob,0.6,0.6006944444444444,0.439991945262473,0.6358381502890174,0.3641618497109826
calibration_ablation_post_ensemble_temp_s2_e10,BCI_IV_2a,2,deep_ensemble_validation_weighted,max-prob,0.8,0.8020833333333334,0.390978140620597,0.5800865800865801,0.4199134199134199
local_iiia_lda_entropy,BCI_IV_2a,1,v1_lda,entropy,0.4,0.4027777777777778,-0.9308331811796712,0.8706896551724138,0.1293103448275862
local_iiia_lda_entropy,BCI_IV_2a,1,v1_lda,entropy,0.6,0.6006944444444444,-1.047029945452232,0.815028901734104,0.1849710982658959
local_iiia_lda_entropy,BCI_IV_2a,1,v1_lda,entropy,0.8,0.8020833333333334,-1.161073081562813,0.7835497835497836,0.2164502164502164
local_iiia_lda_entropy,BCI_IV_2a,2,v1_lda,entropy,0.4,0.4027777777777778,-1.1008848162784508,0.396551724137931,0.603448275862069
local_iiia_lda_entropy,BCI_IV_2a,2,v1_lda,entropy,0.6,0.6006944444444444,-1.145875988814992,0.3410404624277456,0.6589595375722543
local_iiia_lda_entropy,BCI_IV_2a,2,v1_lda,entropy,0.8,0.8020833333333334,-1.1952471382128906,0.2987012987012987,0.7012987012987013
local_iiia_lda_entropy,BCI_IV_2a,3,v1_lda,entropy,0.4,0.4027777777777778,-0.8498980340637716,0.9051724137931034,0.0948275862068965
local_iiia_lda_entropy,BCI_IV_2a,3,v1_lda,entropy,0.6,0.6006944444444444,-0.9884376673871887,0.8786127167630058,0.1213872832369942
local_iiia_lda_entropy,BCI_IV_2a,3,v1_lda,entropy,0.8,0.8020833333333334,-1.125832402446924,0.8095238095238095,0.1904761904761904
local_iiia_lda_entropy,BCI_IV_2a,4,v1_lda,entropy,0.4,0.4027777777777778,-1.3384545260435643,0.2586206896551724,0.7413793103448276
local_iiia_lda_entropy,BCI_IV_2a,4,v1_lda,entropy,0.6,0.6006944444444444,-1.3413201417860907,0.2427745664739884,0.7572254335260116
local_iiia_lda_entropy,BCI_IV_2a,4,v1_lda,entropy,0.8,0.8020833333333334,-1.3451753131886068,0.2554112554112554,0.7445887445887446
local_iiia_lda_entropy,BCI_IV_2a,5,v1_lda,entropy,0.4,0.4027777777777778,-1.0150900170074035,0.3189655172413793,0.6810344827586207
local_iiia_lda_entropy,BCI_IV_2a,5,v1_lda,entropy,0.6,0.6006944444444444,-1.0215774782397726,0.3236994219653179,0.676300578034682
local_iiia_lda_entropy,BCI_IV_2a,5,v1_lda,entropy,0.8,0.8020833333333334,-1.0293798162933714,0.3116883116883117,0.6883116883116883
local_iiia_lda_entropy,BCI_IV_2a,6,v1_lda,entropy,0.4,0.4027777777777778,-1.0921884328107936,0.3448275862068966,0.6551724137931034
local_iiia_lda_entropy,BCI_IV_2a,6,v1_lda,entropy,0.6,0.6006944444444444,-1.1322842320658986,0.3005780346820809,0.699421965317919
local_iiia_lda_entropy,BCI_IV_2a,6,v1_lda,entropy,0.8,0.8020833333333334,-1.1718501940819137,0.29004329004329,0.7099567099567099
local_iiia_lda_entropy,BCI_IV_2a,7,v1_lda,entropy,0.4,0.4027777777777778,-1.1465268620061888,0.3275862068965517,0.6724137931034483
local_iiia_lda_entropy,BCI_IV_2a,7,v1_lda,entropy,0.6,0.6006944444444444,-1.2042274504491242,0.3988439306358382,0.6011560693641618
local_iiia_lda_entropy,BCI_IV_2a,7,v1_lda,entropy,0.8,0.8020833333333334,-1.2607239310018297,0.4285714285714285,0.5714285714285714
local_iiia_lda_entropy,BCI_IV_2a,8,v1_lda,entropy,0.4,0.4027777777777778,-1.2948957027368868,0.7068965517241379,0.2931034482758621
local_iiia_lda_entropy,BCI_IV_2a,8,v1_lda,entropy,0.6,0.6006944444444444,-1.3204167950198171,0.6820809248554913,0.3179190751445087
local_iiia_lda_entropy,BCI_IV_2a,8,v1_lda,entropy,0.8,0.8020833333333334,-1.3389345427580928,0.6536796536796536,0.3463203463203463
local_iiia_lda_entropy,BCI_IV_2a,9,v1_lda,entropy,0.4,0.4015151515151515,-1.3001720857260262,0.4528301886792453,0.5471698113207547
local_iiia_lda_entropy,BCI_IV_2a,9,v1_lda,entropy,0.6,0.6022727272727273,-1.3097073973996292,0.4465408805031446,0.5534591194968553
local_iiia_lda_entropy,BCI_IV_2a,9,v1_lda,entropy,0.8,0.803030303030303,-1.31886406707851,0.4292452830188679,0.570754716981132
local_iiia_lda_entropy,BCI_IIIa,k3b,v1_lda,entropy,0.4,0.4126984126984127,-0.7887944114370272,1.0,0.0
local_iiia_lda_entropy,BCI_IIIa,k3b,v1_lda,entropy,0.6,0.6031746031746031,-0.8668223510330604,0.9736842105263158,0.0263157894736841
local_iiia_lda_entropy,BCI_IIIa,k3b,v1_lda,entropy,0.8,0.8095238095238095,-1.0107527850217817,0.9215686274509804,0.0784313725490196
local_iiia_lda_entropy,BCI_IIIa,k6b,v1_lda,entropy,0.4,0.4047619047619047,-1.1895001177206206,0.5882352941176471,0.4117647058823529
local_iiia_lda_entropy,BCI_IIIa,k6b,v1_lda,entropy,0.6,0.6190476190476191,-1.2484778589272305,0.5769230769230769,0.4230769230769231
local_iiia_lda_entropy,BCI_IIIa,k6b,v1_lda,entropy,0.8,0.8095238095238095,-1.3058305603562546,0.6176470588235294,0.3823529411764705
local_iiia_lda_entropy,BCI_IIIa,l1b,v1_lda,entropy,0.4,0.4047619047619047,-1.2825881298255817,0.6470588235294118,0.3529411764705882
local_iiia_lda_entropy,BCI_IIIa,l1b,v1_lda,entropy,0.6,0.6190476190476191,-1.3118864497434504,0.6538461538461539,0.3461538461538461
local_iiia_lda_entropy,BCI_IIIa,l1b,v1_lda,entropy,0.8,0.8095238095238095,-1.351965927340717,0.5588235294117647,0.4411764705882353
